kwartier,price_eur_kwh,tarief,verbruik_kwh,ev_energie_kwh,afname_kwh,injectie_kwh,bat_laden_kwh_kw,bat_ontladen_kwh_kw,sl_productie_kwh
2026-03-29 20:30:00,0.10935951383331939,nacht,0.200925,0.0,0.003,0.013,0.0,0.210925,0.0
2026-03-29 20:45:00,0.10835650275052831,nacht,0.2666,0.0,0.013,0.016,0.004625,0.274225,0.0
2026-03-29 21:00:00,0.10464347990739953,nacht,0.3723999999999999,0.0,0.045,0.025,0.00905,0.36145,0.0
2026-03-29 21:15:00,0.09922447576143804,nacht,0.2735249999999999,0.0,0.0,0.026,0.0,0.299525,0.0
2026-03-29 21:30:00,0.0923504979270183,nacht,0.251225,0.0,0.0,0.021,0.0,0.272225,0.0
2026-03-29 21:45:00,0.08402154640414392,nacht,0.192575,0.0,0.013,0.014,0.0094,0.202975,0.0
2026-03-29 22:00:00,0.07494297749564521,nacht,0.190325,0.0,0.0,0.018,0.0,0.208325,0.0
2026-03-29 22:15:00,0.06793621641285426,nacht,0.1842249999999999,0.0,0.0,0.016,0.0,0.200225,0.0
2026-03-29 22:30:00,0.0637066194586041,nacht,0.1935,0.0,0.0,0.023,0.0,0.2165,0.0
2026-03-29 22:45:00,0.062254186632896565,nacht,0.3210749999999999,0.0,0.043,0.015,0.0,0.293075,0.0
2026-03-29 23:00:00,0.06275273511002159,nacht,0.1217249999999999,0.0,0.016,0.012,0.0137,0.131425,0.0
2026-03-29 23:15:00,0.06189753358714461,nacht,0.1978249999999999,0.0,0.001,0.017,0.0,0.213825,0.0
2026-03-29 23:30:00,0.05886239923856283,nacht,0.1670499999999999,0.0,0.0,0.015,0.0,0.18205,0.0
2026-03-29 23:45:00,0.05364733206427081,nacht,0.12125,0.0,0.006,0.011,0.004675,0.130925,0.0
2026-03-30 00:00:00,0.1779244299390776,nacht,0.11485,0.0,0.0,0.013,0.0,0.12785,0.0
2026-03-30 00:00:00,0.046252332064270374,nacht,0.11485,0.0,0.0,0.013,0.0,0.12785,0.0
2026-03-30 00:15:00,0.03667739923856243,nacht,0.1536749999999999,0.0,0.011,0.011,0.009725,0.1634,0.0
2026-03-30 00:15:00,0.12725634713415393,nacht,0.1536749999999999,0.0,0.011,0.011,0.009725,0.1634,0.0
2026-03-30 00:30:00,0.024922533587145156,nacht,0.145775,0.0,0.027,0.01,0.02275,0.151525,0.0
2026-03-30 00:30:00,0.0848259585975381,nacht,0.145775,0.0,0.027,0.01,0.02275,0.151525,0.0
2026-03-30 00:45:00,0.010987735110022186,nacht,0.1032,0.0,0.0,0.013,0.0,0.1162,0.0
2026-03-30 00:45:00,0.05063326432923037,nacht,0.1032,0.0,0.0,0.013,0.0,0.1162,0.0
2026-03-30 01:00:00,0.024678264329230277,nacht,0.1261999999999999,0.0,0.015,0.01,0.01365,0.13485,0.0
2026-03-30 01:15:00,0.006960958597538195,nacht,0.1503749999999999,0.0,0.017,0.014,0.014025,0.1614,0.0
2026-03-30 01:30:00,-0.002518652865846036,nacht,0.127375,0.0,0.01,0.014,0.009275,0.14065,0.0
2026-03-30 01:45:00,-0.003760570060922418,nacht,0.111925,0.0,0.001,0.011,0.0,0.121925,0.0
2026-03-30 02:00:00,0.0014700127440012809,nacht,0.226325,0.0,0.201,0.002,0.000125,0.02745,0.0
2026-03-30 02:15:00,0.006112318475693258,nacht,0.139,0.0,0.139,0.0,0.0,0.0,0.0
2026-03-30 02:30:00,0.008401152865846086,nacht,0.125,0.0,0.125,0.0,0.0,0.0,0.0
2026-03-30 02:45:00,0.008336515914459369,nacht,0.1013,0.0,0.101,0.0,0.0,0.0003,0.0
2026-03-30 03:00:00,0.006430434694764756,nacht,0.142925,0.0,0.141,0.0,0.0,0.001925,0.0
2026-03-30 03:15:00,0.0047310174996885055,nacht,0.1341,0.0,0.133,0.0,0.0,0.0011,0.0
2026-03-30 03:30:00,0.003750291402461755,nacht,0.095875,0.0,0.094,0.0,0.0,0.001875,0.0
2026-03-30 03:45:00,0.0034882564030849607,nacht,0.121375,0.0,0.121,0.0,0.0,0.000375,0.0
2026-03-30 04:00:00,0.003846998476939632,nacht,0.136025,0.0,0.136,0.0,0.0,2.5e-05,0.0
2026-03-30 04:15:00,0.004434861525552947,nacht,0.115025,0.0,0.115,0.0,0.0,2.5e-05,0.0
2026-03-30 04:30:00,0.005153931524306699,nacht,0.09825,0.0,0.098,0.0,0.0,0.00025,0.0
2026-03-30 04:45:00,0.0060042084732007195,nacht,0.134025,0.0,0.134,0.0,0.0,2.5e-05,0.0
2026-03-30 05:00:00,0.00746219639747676,nacht,0.133,0.0,0.133,0.0,0.0,0.0,0.0
2026-03-30 05:15:00,0.01143391139809978,nacht,0.1020249999999999,0.0,0.102,0.0,0.0,2.5e-05,0.0
2026-03-30 05:30:00,0.018395857500311537,nacht,0.2,0.0,0.2,0.0,0.0,0.0,0.0
2026-03-30 05:45:00,0.02834803470411191,nacht,0.235,0.0,0.235,0.0,0.0,0.0,0.0
2026-03-30 06:00:00,0.04064921593315364,dag,0.165,0.0,0.165,0.0,0.0,0.0,0.0
2026-03-30 06:15:00,0.052734492882047686,dag,0.077,0.0,0.077,0.0,0.0,0.0,0.0
2026-03-30 06:30:00,0.0639626384744472,dag,0.138,0.0,0.138,0.0,0.0,0.0,0.0
2026-03-30 06:45:00,0.07433365271035154,dag,0.163,0.0,0.163,0.0,0.0,0.0,0.0
2026-03-30 07:00:00,0.08386156486990888,dag,0.172,0.0,0.172,0.0,0.0,0.0,0.0
2026-03-30 07:15:00,0.0926024920737092,dag,0.269,0.0,0.269,0.0,0.0,0.0,0.0
2026-03-30 07:30:00,0.10057046360189996,dag,0.160025,0.0,0.16,0.0,0.0,2.5e-05,0.0
2026-03-30 07:45:00,0.10776547945448192,dag,0.143,0.0,0.143,0.0,0.0,0.0,0.0
2026-03-30 08:00:00,0.11380202458721124,dag,0.09,0.0,0.09,0.0,0.0,0.0,0.0
2026-03-30 08:15:00,0.11713803882311549,dag,0.041,0.0,0.041,0.0,0.0,0.0,0.0
2026-03-30 08:30:00,0.11738800711795215,dag,0.206,0.0,0.206,0.0,0.0,0.0,0.0
2026-03-30 08:45:00,0.11455192947172099,dag,0.087,0.0,0.087,0.0,0.0,0.0,0.0
2026-03-30 09:00:00,0.10917158678124632,dag,0.057,0.0,0.057,0.0,0.0,0.0,0.0
2026-03-30 09:15:00,0.10341410263382797,dag,0.053,0.0,0.053,0.0,0.0,0.0,0.0
2026-03-30 09:30:00,0.09782125792629108,dag,0.055,0.0,0.055,0.0,0.0,0.0,0.0
2026-03-30 09:45:00,0.09239305265863482,dag,0.043,0.0,0.043,0.0,0.0,0.0,0.0
2026-03-30 10:00:00,0.08696912828780341,dag,0.0,0.0,0.006,0.002,0.011625,0.0,0.007625
2026-03-30 10:15:00,0.08090805064157257,dag,0.0085,0.0,0.014,0.0,0.0055,0.0,0.0
2026-03-30 10:30:00,0.0740494611768845,dag,0.01975,0.0,0.024,0.004,0.0056,0.00535,0.0
2026-03-30 10:45:00,0.06639335989373966,dag,0.063,0.0,0.063,0.0,0.0,0.0,0.0
2026-03-30 11:00:00,0.058223150067539794,dag,0.013175,0.0,0.015,0.0,0.001825,0.0,0.0
2026-03-30 11:15:00,0.050672444799883115,dag,0.0,0.0,0.019,0.005,0.0322,0.0,0.018199999999999997
2026-03-30 11:30:00,0.04402464736617185,dag,0.066,0.0,0.066,0.0,0.0,0.0,0.0
2026-03-30 11:45:00,0.038279757766405055,dag,0.098975,0.0,0.107,0.0,0.008025,0.0,0.0
2026-03-30 12:00:00,0.033383896442037896,dag,0.0,0.0,0.004,0.007,0.068875,0.0002,0.071675
2026-03-30 12:15:00,0.029121545158893695,dag,0.0,0.0,0.004,0.022,0.07025,0.0108,0.07744999999999999
2026-03-30 12:30:00,0.02543882435842761,dag,0.0,0.0,0.004,0.021,0.146475,0.0,0.16347499999999998
2026-03-30 12:45:00,0.022335734040641,dag,0.0,0.0,0.007,0.015,0.16915,0.002675,0.17447499999999996
2026-03-30 13:00:00,0.01982313916430894,dag,0.0,0.0,0.015,0.02,0.1614,0.0018,0.16459999999999997
2026-03-30 13:15:00,0.017944499564542183,dag,0.0,0.0,0.012,0.039,0.181225,0.015975,0.19225
2026-03-30 13:30:00,0.01671068020011626,dag,0.0,0.0,0.001,0.016,0.138675,0.000125,0.15355000000000002
2026-03-30 13:45:00,0.016121681071032526,dag,0.0,0.0,0.007,0.005,0.02115,0.003975,0.015175000000000001
2026-03-30 14:00:00,0.016048546900725796,dag,0.0,0.0,0.002,0.016,0.07395,0.002825,0.085125
2026-03-30 14:15:00,0.015975456582938023,dag,0.0,0.0,0.011,0.016,0.14215,0.01035,0.1368
2026-03-30 14:30:00,0.015773454841106285,dag,0.0,0.0,0.002,0.023,0.232075,0.004475,0.2486
2026-03-30 14:45:00,0.015442541675229675,dag,0.0,0.0,0.01,0.011,0.07575,0.004,0.07275
2026-03-30 15:00:00,0.015185173232788202,dag,0.0,0.0,0.006,0.015,0.150575,0.0,0.15957499999999997
2026-03-30 15:15:00,0.015811174103703706,dag,0.0,0.0,0.0,0.015,0.056575,0.0199,0.051675
2026-03-30 15:30:00,0.017523000435458017,dag,0.0,0.0,0.002,0.029,0.4254,0.0,0.4524
2026-03-30 15:45:00,0.020320652228050223,dag,0.0998749999999999,0.0,0.003,0.024,0.036725,0.1576,0.0
2026-03-30 16:00:00,0.02417326016812285,dag,0.0,0.0,0.008,0.026,0.40145,0.0,0.41945
2026-03-30 16:15:00,0.028957347002245115,dag,0.0,0.0,0.0,0.009,0.022675,0.0111,0.020575000000000003
2026-03-30 16:30:00,0.03464204341706181,dag,0.0,0.0,0.003,0.021,0.323875,0.015275,0.32660000000000006
2026-03-30 16:45:00,0.04122734941257022,dag,0.0,0.0,0.012,0.034,0.334875,0.0,0.35687499999999994
2026-03-30 17:00:00,0.048596161094722444,dag,0.0,0.0,0.012,0.04,0.2039,0.00615,0.22575
2026-03-30 17:15:00,0.056280062887314214,dag,0.0,0.0,0.015,0.015,0.0751,0.047075,0.028025
2026-03-30 17:30:00,0.06416195089629627,dag,0.0,0.0,0.006,0.02,0.091475,0.00985,0.095625
2026-03-30 17:45:00,0.07224182512166726,dag,0.202725,0.0,0.036,0.025,0.0656,0.257325,0.0
2026-03-30 18:00:00,0.08055584545298825,dag,0.392625,0.0,0.034,0.036,0.003425,0.39805,0.0
2026-03-30 18:15:00,0.0892486514484981,dag,0.203375,0.0,0.024,0.025,0.045,0.249375,0.0
2026-03-30 18:30:00,0.09835640299775425,dag,0.58025,0.0,0.013,0.007,0.0,0.57425,0.0
2026-03-30 18:45:00,0.1078791001007594,dag,0.116575,0.0,0.003,0.021,0.036275,0.17085,0.0
2026-03-30 19:00:00,0.11733733209332423,dag,0.0,0.0,0.012,0.015,0.080475,0.02995,0.0
2026-03-30 19:15:00,0.12481345631869589,dag,0.054225,0.0,0.001,0.012,0.019525,0.08475,0.0
2026-03-30 19:30:00,0.12982806211268552,dag,0.1406,0.0,0.016,0.012,0.014,0.1506,0.0
2026-03-30 19:45:00,0.13238114947529403,dag,0.128675,0.0,0.005,0.011,0.004625,0.1393,0.0
2026-03-30 20:00:00,0.1327685761737148,dag,0.258225,0.0,0.012,0.017,0.0,0.263225,0.0
2026-03-30 20:15:00,0.13217377327671875,dag,0.1114999999999999,0.0,0.006,0.011,0.00465,0.12115,0.0
2026-03-30 20:30:00,0.1308925985515034,dag,0.207125,0.0,0.005,0.023,0.00465,0.229775,0.0
2026-03-30 20:45:00,0.12892505199806328,dag,0.15385,0.0,0.017,0.009,0.013625,0.159475,0.0
2026-03-30 21:00:00,0.1264896132118183,nacht,0.256975,0.0,0.041,0.013,0.0,0.228975,0.0
2026-03-30 21:15:00,0.12446020057442637,nacht,0.1508999999999999,0.0,0.036,0.011,0.005225,0.131125,0.0
2026-03-30 21:30:00,0.12305529368130463,nacht,0.139,0.0,0.139,0.0,0.0,0.0,0.0
2026-03-30 21:45:00,0.1222748925324504,nacht,0.167,0.0,0.167,0.0,0.0,0.0,0.0
2026-03-30 22:00:00,0.12191984597901136,nacht,0.1964,0.0,0.196,0.0,0.0,0.0004,0.0
2026-03-30 22:15:00,0.12119354942557313,nacht,0.21365,0.0,0.212,0.0,0.0,0.00165,0.0
2026-03-30 22:30:00,0.11989685172328154,nacht,0.38995,0.0,0.388,0.0,0.0,0.00195,0.0
2026-03-30 22:45:00,0.11802975287213394,nacht,0.6902999999999999,0.0,0.689,0.0,0.0,0.0013,0.0
2026-03-30 23:00:00,0.11559225287213394,nacht,0.25975,0.0,0.259,0.0,0.0,0.00075,0.0
2026-03-30 23:15:00,0.11258435172328063,nacht,0.158075,0.0,0.158,0.0,0.0,7.5e-05,0.0
2026-03-30 23:30:00,0.10900604942557313,nacht,0.30905,0.0,0.309,0.0,0.0,5e-05,0.0
2026-03-30 23:45:00,0.10485734597901228,nacht,0.233,0.0,0.233,0.0,0.0,0.0,0.0
2026-03-31 00:00:00,0.16682488707082246,nacht,0.247,0.0,0.247,0.0,0.0,0.0,0.0
2026-03-31 00:15:00,0.14853355529583176,nacht,0.194,0.0,0.194,0.0,0.0,0.0,0.0
2026-03-31 00:30:00,0.1331043341125046,nacht,0.162,0.0,0.162,0.0,0.0,0.0,0.0
2026-03-31 00:45:00,0.12053722352084116,nacht,0.135,0.0,0.135,0.0,0.0,0.0,0.0
2026-03-31 01:00:00,0.11083222352084113,nacht,0.132,0.0,0.132,0.0,0.0,0.0,0.0
2026-03-31 01:15:00,0.10398933411250483,nacht,0.135,0.0,0.135,0.0,0.0,0.0,0.0
2026-03-31 01:30:00,0.10000855529583168,nacht,0.27,0.0,0.27,0.0,0.0,0.0,0.0
2026-03-31 01:45:00,0.0988898870708224,nacht,0.16,0.0,0.16,0.0,0.0,0.0,0.0
2026-03-31 02:00:00,0.100016218845813,nacht,0.168,0.0,0.168,0.0,0.0,0.0,0.0
2026-03-31 02:15:00,0.10091910825414924,nacht,0.168,0.0,0.168,0.0,0.0,0.0,0.0
2026-03-31 02:30:00,0.10098144470416832,nacht,0.17,0.0,0.17,0.0,0.0,0.0,0.0
2026-03-31 02:45:00,0.10020322819586955,nacht,0.235,0.0,0.235,0.0,0.0,0.0,0.0
2026-03-31 03:00:00,0.09882352609590704,nacht,0.123,0.0,0.123,0.0,0.0,0.0,0.0
2026-03-31 03:15:00,0.09779860787089795,nacht,0.111,0.0,0.111,0.0,0.0,0.0,0.0
2026-03-31 03:30:00,0.09736754088749512,nacht,0.095,0.0,0.095,0.0,0.0,0.0,0.0
2026-03-31 03:45:00,0.09753032514569986,nacht,0.121,0.0,0.121,0.0,0.0,0.0,0.0
2026-03-31 04:00:00,0.09813967677055872,nacht,0.135,0.0,0.135,0.0,0.0,0.0,0.0
2026-03-31 04:15:00,0.0986064602622596,nacht,0.097,0.0,0.097,0.0,0.0,0.0,0.0
2026-03-31 04:30:00,0.09878339174585062,nacht,0.095,0.0,0.095,0.0,0.0,0.0,0.0
2026-03-31 04:45:00,0.0986704712213309,nacht,0.12,0.0,0.12,0.0,0.0,0.0,0.0
2026-03-31 05:00:00,0.098845891821858,nacht,0.133,0.0,0.133,0.0,0.0,0.0,0.0
2026-03-31 05:15:00,0.10162242608006318,nacht,0.085,0.0,0.085,0.0,0.0,0.0,0.0
2026-03-31 05:30:00,0.1075782671291022,nacht,0.095,0.0,0.095,0.0,0.0,0.0,0.0
2026-03-31 05:45:00,0.1167134149689764,nacht,0.232,0.0,0.232,0.0,0.0,0.0,0.0
2026-03-31 06:00:00,0.12801113094200856,dag,0.222,0.0,0.222,0.0,0.0,0.0,0.0
2026-03-31 06:15:00,0.13740446041748874,dag,0.201,0.0,0.201,0.0,0.0,0.0,0.0
2026-03-31 06:30:00,0.14387666473774016,dag,0.131,0.0,0.131,0.0,0.0,0.0,0.0
2026-03-31 06:45:00,0.1474277439027628,dag,0.141,0.0,0.141,0.0,0.0,0.0,0.0
2026-03-31 07:00:00,0.1487908344101079,dag,0.111,0.0,0.111,0.0,0.0,0.0,0.0
2026-03-31 07:15:00,0.1508984822499824,dag,0.123,0.0,0.123,0.0,0.0,0.0,0.0
2026-03-31 07:30:00,0.15448382391993756,dag,0.178,0.0,0.178,0.0,0.0,0.0,0.0
2026-03-31 07:45:00,0.1595468594199724,dag,0.202,0.0,0.202,0.0,0.0,0.0,0.0
2026-03-31 08:00:00,0.16517490641755966,dag,0.116,0.0,0.116,0.0,0.0,0.0,0.0
2026-03-31 08:15:00,0.16771723558258192,dag,0.2968499999999999,0.0,0.297,0.0,0.0003,0.00015,0.0
2026-03-31 08:30:00,0.1662611645825118,dag,0.311525,0.0,0.312,0.0,0.000475,0.0,0.0
2026-03-31 08:45:00,0.16080669341734666,dag,0.167,0.0,0.167,0.0,0.0,0.0,0.0
2026-03-31 09:00:00,0.15208641491965408,dag,0.221,0.0,0.221,0.0,0.0,0.0,0.0
2026-03-31 09:15:00,0.14303070041968932,dag,0.174,0.0,0.174,0.0,0.0,0.0,0.0
2026-03-31 09:30:00,0.1343721427500186,dag,0.158,0.0,0.158,0.0,0.0,0.0,0.0
2026-03-31 09:45:00,0.12611074191063834,dag,0.112,0.0,0.112,0.0,0.0,0.0,0.0
2026-03-31 10:00:00,0.11830005890382472,dag,0.116,0.0,0.116,0.0,0.0,0.0,0.0
2026-03-31 10:15:00,0.11115433773866061,dag,0.108,0.0,0.108,0.0,0.0,0.0,0.0
2026-03-31 10:30:00,0.10472713941741768,dag,0.153,0.0,0.153,0.0,0.0,0.0,0.0
2026-03-31 10:45:00,0.0990184639400968,dag,0.048,0.0,0.048,0.0,0.0,0.0,0.0
2026-03-31 11:00:00,0.09413522446504705,dag,0.0001749999999999,0.0,0.007,0.002,0.004825,0.0,0.0
2026-03-31 11:15:00,0.09050507362566805,dag,0.0,0.0,0.004,0.011,0.032925,0.00535,0.03457500000000001
2026-03-31 11:30:00,0.0882349245803107,dag,0.0,0.0,0.008,0.018,0.0654,0.00615,0.06925
2026-03-31 11:45:00,0.08732477732897405,dag,0.0,0.0,0.013,0.011,0.0611,0.01065,0.04845
2026-03-31 12:00:00,0.08717404323598749,dag,0.207675,0.0,0.157,0.009,0.009025,0.0687,0.0
2026-03-31 12:15:00,0.08538036775866749,dag,0.0,0.0,0.021,0.017,0.1077,0.013575,0.090125
2026-03-31 12:30:00,0.08134316226133978,dag,0.134975,0.0,0.073,0.021,0.0572,0.140175,0.0
2026-03-31 12:45:00,0.07506242674400528,dag,0.43595,0.0,0.439,0.001,0.00205,0.0,0.0
2026-03-31 13:00:00,0.06727922759100147,dag,0.31315,0.0,0.332,0.008,0.016225,0.005375,0.0
2026-03-31 13:15:00,0.06095783033966472,dag,0.421,0.0,0.421,0.0,0.0,0.0,0.0
2026-03-31 13:30:00,0.05683930137433253,dag,0.0289999999999999,0.0,0.03,0.0,0.001,0.0,0.0
2026-03-31 13:45:00,0.05492364069500127,dag,0.0,0.0,0.011,0.01,0.039075,0.005325,0.03275
2026-03-31 14:00:00,0.05499154640000779,dag,0.0,0.0,0.006,0.015,0.164725,0.0,0.17372500000000002
2026-03-31 14:15:00,0.056165810882673216,dag,0.0,0.0,0.004,0.006,0.0763,0.003625,0.074675
2026-03-31 14:30:00,0.058227132241334405,dag,0.0,0.0,0.02,0.009,0.045725,0.00185,0.032875
2026-03-31 14:45:00,0.06117551047598499,dag,0.002975,0.0,0.01,0.025,0.0673,0.085275,0.0
2026-03-31 15:00:00,0.06482521180896947,dag,0.0006999999999999,0.0,0.0,0.006,0.008675,0.015375,0.0
2026-03-31 15:15:00,0.0684333011296394,dag,0.0,0.0,0.008,0.017,0.09595,0.0056,0.09935
2026-03-31 15:30:00,0.07181404466033472,dag,0.0,0.0,0.0,0.025,0.046175,0.038575,0.032600000000000004
2026-03-31 15:45:00,0.07496744240105636,dag,0.00865,0.0,0.001,0.006,0.011225,0.024875,0.0
2026-03-31 16:00:00,0.07808198136411647,dag,0.0,0.0,0.004,0.008,0.017875,0.018175,0.0036999999999999984
2026-03-31 16:15:00,0.08191160959876834,dag,0.0,0.0,0.004,0.014,0.113775,0.0,0.123775
2026-03-31 16:30:00,0.08664481411732596,dag,0.0,0.0,0.009,0.005,0.01675,0.005525,0.007225000000000004
2026-03-31 16:45:00,0.09228159491978931,dag,0.0,0.0,0.0,0.026,0.1501,0.007325,0.168775
2026-03-31 17:00:00,0.09885748773456451,dag,0.0,0.0,0.001,0.018,0.2545,0.00285,0.26865
2026-03-31 17:15:00,0.10651463547528692,dag,0.0,0.0,0.005,0.011,0.031225,0.018775,0.018449999999999998
2026-03-31 17:30:00,0.11528857387035989,dag,0.099725,0.0,0.002,0.016,0.00685,0.120575,0.0
2026-03-31 17:45:00,0.12517930291978882,dag,0.0,0.0,0.0,0.024,0.2732,0.0,0.2972
2026-03-31 18:00:00,0.13580494269762403,dag,0.0,0.0,0.01,0.03,0.183175,0.118125,0.0
2026-03-31 18:15:00,0.14563797350008736,dag,0.0,0.0,0.009,0.018,0.177775,0.018975,0.0
2026-03-31 18:30:00,0.15429651540123085,dag,0.0,0.0,0.005,0.015,0.26875,0.0,0.0
2026-03-31 18:45:00,0.1617805684010582,dag,0.0,0.0,0.022,0.018,0.139575,0.10755,0.0
2026-03-31 19:00:00,0.1680308664749391,dag,0.2669749999999999,0.0,0.034,0.035,0.018775,0.28675,0.0
2026-03-31 19:15:00,0.17281034552436722,dag,0.0165499999999999,0.0,0.015,0.037,0.031175,0.069725,0.0
2026-03-31 19:30:00,0.1760597395247132,dag,0.2356499999999999,0.0,0.017,0.015,0.0137,0.24735,0.0
2026-03-31 19:45:00,0.17777904847598075,dag,0.18485,0.0,0.001,0.015,0.000375,0.199225,0.0
2026-03-31 20:00:00,0.17795471640261895,dag,0.129925,0.0,0.006,0.012,0.00465,0.140575,0.0
2026-03-31 20:15:00,0.17653251940244627,dag,0.1866249999999999,0.0,0.049,0.014,0.0,0.151625,0.0
2026-03-31 20:30:00,0.1734989014999137,dag,0.153,0.0,0.01,0.011,0.009325,0.163325,0.0
2026-03-31 20:45:00,0.16885386269502123,dag,0.1503,0.0,0.017,0.011,0.005,0.1493,0.0
2026-03-31 21:00:00,0.1631927679145865,nacht,0.219,0.0,0.219,0.0,0.0,0.0,0.0
2026-03-31 21:15:00,0.15889707686585097,nacht,0.152,0.0,0.152,0.0,0.0,0.0,0.0
2026-03-31 21:30:00,0.15656215447563226,nacht,0.1632,0.0,0.163,0.0,0.0,0.0002,0.0
2026-03-31 21:45:00,0.15618800074393038,nacht,0.12785,0.0,0.126,0.0,0.0,0.00185,0.0
2026-03-31 22:00:00,0.157259836939038,nacht,0.117925,0.0,0.116,0.0,0.0,0.001925,0.0
2026-03-31 22:15:00,0.1577185481341494,nacht,0.171375,0.0,0.169,0.0,0.0,0.002375,0.0
2026-03-31 22:30:00,0.1570493555975554,nacht,0.11145,0.2002,0.31,0.0,0.0,0.00165,0.0
2026-03-31 22:45:00,0.15525225932925787,nacht,0.05935,0.4291,0.488,0.0,0.0,0.00045,0.0
2026-03-31 23:00:00,0.15232725932925859,nacht,0.05295,0.4291,0.482,0.0,0.0,5e-05,0.0
2026-03-31 23:15:00,0.14827435559755214,nacht,0.11095,0.4291,0.54,0.0,0.0,5e-05,0.0
2026-03-31 23:30:00,0.14309354813414937,nacht,0.0919,0.4291,0.521,0.0,0.0,0.0,0.0
2026-03-31 23:45:00,0.13678483693903945,nacht,0.210075,0.4291,0.611,0.0,0.001125,0.0293,0.0
2026-04-01 00:00:00,0.12004511724448319,nacht,0.1358999999999999,0.4291,0.565,0.0,0.0,0.0,0.0
2026-04-01 00:15:00,0.12435715960635474,nacht,0.1169,0.4291,0.546,0.0,0.0,0.0,0.0
2026-04-01 00:30:00,0.1275360211809358,nacht,0.0849,0.4291,0.514,0.0,0.0,0.0,0.0
2026-04-01 00:45:00,0.12958170196822624,nacht,0.09795,0.4291,0.527,0.0,0.0,5e-05,0.0
2026-04-01 01:00:00,0.1304942019682262,nacht,0.12795,0.4291,0.557,0.0,0.0,5e-05,0.0
2026-04-01 01:15:00,0.13027352118093577,nacht,0.112175,0.4291,0.541,0.0,0.0,0.000275,0.0
2026-04-01 01:30:00,0.1289196596063549,nacht,0.0809,0.4291,0.51,0.0,0.0,0.0,0.0
2026-04-01 01:45:00,0.12643261724448315,nacht,0.1169,0.4291,0.546,0.0,0.0,0.0,0.0
2026-04-01 02:00:00,0.12329494988261185,nacht,0.1089,0.4291,0.538,0.0,0.0,0.0,0.0
2026-04-01 02:15:00,0.12143688066990217,nacht,0.0749,0.4291,0.504,0.0,0.0,0.0,0.0
2026-04-01 02:30:00,0.12134096539364556,nacht,0.1129,0.4291,0.542,0.0,0.0,0.0,0.0
2026-04-01 02:45:00,0.1230072040538405,nacht,0.1388999999999999,0.4291,0.568,0.0,0.0,0.0,0.0
2026-04-01 03:00:00,0.12602599850132654,nacht,0.0839,0.4291,0.513,0.0,0.0,0.0,0.0
2026-04-01 03:15:00,0.12875895613945545,nacht,0.0799,0.4291,0.509,0.0,0.0,0.0,0.0
2026-04-01 03:30:00,0.1307964788190643,nacht,0.2155999999999999,0.4291,0.619,0.0,0.001,0.0267,0.0
2026-04-01 03:45:00,0.13213856654015377,nacht,0.0999,0.4291,0.529,0.0,0.0,0.0,0.0
2026-04-01 04:00:00,0.13285418111208128,nacht,0.0989,0.4291,0.528,0.0,0.0,0.0,0.0
2026-04-01 04:15:00,0.13321916977227694,nacht,0.1169,0.4291,0.546,0.0,0.0,0.0,0.0
2026-04-01 04:30:00,0.13330249433009794,nacht,0.1219,0.4291,0.551,0.0,0.0,0.0,0.0
2026-04-01 04:45:00,0.13310415478554388,nacht,0.0819,0.4291,0.511,0.0,0.0,0.0,0.0
2026-04-01 05:00:00,0.13303040205034766,nacht,0.0789,0.4291,0.508,0.0,0.0,0.0,0.0
2026-04-01 05:15:00,0.13470623977143714,nacht,0.1239,0.4291,0.553,0.0,0.0,0.0,0.0
2026-04-01 05:30:00,0.13853791886054523,nacht,0.1129,0.4291,0.542,0.0,0.0,0.0,0.0
2026-04-01 05:45:00,0.14452543931767015,nacht,0.1699,0.4291,0.599,0.0,0.0,0.0,0.0
2026-04-01 06:00:00,0.15240421068652768,dag,0.1821999999999999,0.4291,0.612,0.0,0.002,0.0013,0.0
2026-04-01 06:15:00,0.16111587114197437,dag,0.1605999999999999,0.2574,0.418,0.0,0.0,0.0,0.0
2026-04-01 06:30:00,0.17039583022772375,dag,0.18,0.0,0.18,0.0,0.0,0.0,0.0
2026-04-01 06:45:00,0.18024408794377406,dag,0.122,0.0,0.122,0.0,0.0,0.0,0.0
2026-04-01 07:00:00,0.1901240052035405,dag,0.135,0.0,0.135,0.0,0.0,0.0,0.0
2026-04-01 07:15:00,0.197889025660666,dag,0.12,0.0,0.12,0.0,0.0,0.0,0.0
2026-04-01 07:30:00,0.20300251022856172,dag,0.159,0.0,0.159,0.0,0.0,0.0,0.0
2026-04-01 07:45:00,0.20546445890723222,dag,0.257,0.0,0.257,0.0,0.0,0.0,0.0
2026-04-01 08:00:00,0.2053760184993116,dag,0.176,0.0,0.176,0.0,0.0,0.0,0.0
2026-04-01 08:15:00,0.2031417762153624,dag,0.105,0.0,0.105,0.0,0.0,0.0,0.0
2026-04-01 08:30:00,0.1988628788580263,dag,0.08,0.0,0.08,0.0,0.0,0.0,0.0
2026-04-01 08:45:00,0.19253932642729976,dag,0.4753499999999999,0.0,0.476,0.0,0.01185,0.0112,0.0
2026-04-01 09:00:00,0.18448567079921394,dag,0.565,0.0,0.565,0.0,0.0,0.0,0.0
2026-04-01 09:15:00,0.17596011947788337,dag,0.158,0.0,0.158,0.0,0.0,0.0,0.0
